movieId,title,genres,cluster
113234,"Thirty-Nine Steps, The (1978)","['C', 'r', 'i', 'm', 'e', '|', 'M', 'y', 's', 't', 'e', 'r', 'y', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",2
113236,Abby (1974),"['H', 'o', 'r', 'r', 'o', 'r']",9
113240,Winter Sleep (Kis Uykusu) (2014),"['D', 'r', 'a', 'm', 'a']",2
113244,When I Walk (2013),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",9
113250,In Order of Disappearance (Kraftidioten) (2014),"['A', 'c', 't', 'i', 'o', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y', '|', 'C', 'r', 'i', 'm', 'e', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",9
113252,Housebound (2014),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'H', 'o', 'r', 'r', 'o', 'r', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",0
113254,Zarafa (2012),"['A', 'n', 'i', 'm', 'a', 't', 'i', 'o', 'n']",8
113256,"New Jean-Claude, The (Le nouveau Jean-Claude) (2002)","['C', 'o', 'm', 'e', 'd', 'y', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",8
113263,Very Happy Alexander (Alexandre le bienheureux) (1968),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",3
113275,The Hundred-Foot Journey (2014),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a']",3
113282,Where the Trail Ends (2013),"['A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y', '|', 'D', 'r', 'a', 'm', 'a']",3
113286,"Lady Without Passport, A (1950)","['C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a', '|', 'F', 'i', 'l', 'm', '-', 'N', 'o', 'i', 'r']",2
113313,"Den, The (2013)","['H', 'o', 'r', 'r', 'o', 'r', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",3
113315,Zero Motivation (Efes beyahasei enosh) (2014),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a']",6
113345,Jupiter Ascending (2015),"['A', 'c', 't', 'i', 'o', 'n', '|', 'A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'S', 'c', 'i', '-', 'F', 'i']",1
113348,Teenage Mutant Ninja Turtles (2014),"['A', 'c', 't', 'i', 'o', 'n', '|', 'A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'C', 'o', 'm', 'e', 'd', 'y']",9
113350,I'll Follow You Down (2013),"['D', 'r', 'a', 'm', 'a', '|', 'M', 'y', 's', 't', 'e', 'r', 'y', '|', 'S', 'c', 'i', '-', 'F', 'i']",6
113354,Who the F**K Is Arthur Fogel (2013),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",6
113370,Nayak: The Hero (1966),"['D', 'r', 'a', 'm', 'a']",6
113374,"Old Lady and the Pigeons, The (La vieille dame et les pigeons) (1997)","['A', 'n', 'i', 'm', 'a', 't', 'i', 'o', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y']",1
113378,"Giver, The (2014)","['D', 'r', 'a', 'm', 'a', '|', 'S', 'c', 'i', '-', 'F', 'i']",5
113380,Only God Knows (Sólo Dios Sabe) (2006),"['D', 'r', 'a', 'm', 'a', '|', 'M', 'y', 's', 't', 'e', 'r', 'y', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",0
113394,"Pretty One, The (2013)","['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a']",6
113420,Unborn in the USA: Inside the War on Abortion (2007),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",2
113430,Cane Toads: The Conquest (2010),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",2
113432,So Much So Fast (2006),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",2
113453,Let's Be Cops (2014),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'C', 'r', 'i', 'm', 'e']",2
113466,Far Out Isn't Far Enough: The Tomi Ungerer Story (2012),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",2
113474,"Autobiography of Miss Jane Pittman, The (1974)","['D', 'r', 'a', 'm', 'a']",2
113497,Antboy (2013),"['A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'C', 'h', 'i', 'l', 'd', 'r', 'e', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y']",2
113501,Appleseed Alpha (2014),"['A', 'c', 't', 'i', 'o', 'n', '|', 'A', 'n', 'i', 'm', 'a', 't', 'i', 'o', 'n', '|', 'S', 'c', 'i', '-', 'F', 'i']",2
113503,Generation Um... (2012),"['D', 'r', 'a', 'm', 'a']",2
113507,"Wise Guys, The (Les grandes gueules) (1965)","['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a']",2
113510,Switch (2011),"['A', 'c', 't', 'i', 'o', 'n', '|', 'C', 'r', 'i', 'm', 'e', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",2
113521,Bad Johnson (2014),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'F', 'a', 'n', 't', 'a', 's', 'y']",2
113532,"Inbetweeners 2, The (2014)","['C', 'o', 'm', 'e', 'd', 'y']",2
113534,Jesse Stone: Thin Ice (2009),"['C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a', '|', 'M', 'y', 's', 't', 'e', 'r', 'y']",2
113536,State Affairs (Une affaire d'état) (2009),"['T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",2
113539,"First Man, The (Le Premier Homme) (2011)","['D', 'r', 'a', 'm', 'a']",2
113557,Age of Tomorrow (2014),"['A', 'c', 't', 'i', 'o', 'n', '|', 'S', 'c', 'i', '-', 'F', 'i', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",2
113559,Osaka Elegy (Naniwa erejî) (1936),"['D', 'r', 'a', 'm', 'a']",2
113565,"Sacrament, The (2013)","['H', 'o', 'r', 'r', 'o', 'r', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",2
113567,Make Your Move (2013),"['M', 'u', 's', 'i', 'c', 'a', 'l']",5
113573,Sin City: A Dame to Kill For (2014),"['A', 'c', 't', 'i', 'o', 'n', '|', 'C', 'r', 'i', 'm', 'e', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",5
113575,Authors Anonymous (2014),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",5
113604,If I Stay (2014),"['D', 'r', 'a', 'm', 'a']",5
113630,"Man Who Couldn't Say No, The (Mies joka ei osannut sanoa EI) (1975)","['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",5
113632,"Other F Word, The (2011)","['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y', '|', 'D', 'r', 'a', 'm', 'a']",5
113636,Out of Balance: ExxonMobil's Impact on Climate Change (2006),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",5
113640,"Canal, The (2014)","['H', 'o', 'r', 'r', 'o', 'r', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",5
113642,Night Moves (2013),"['D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",5
113644,"Split, The (1968)","['C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a']",5
113670,Beslan: Three Days in September (2006),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",5
113674,Proxy (2013),"['D', 'r', 'a', 'm', 'a', '|', 'H', 'o', 'r', 'r', 'o', 'r', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",5
113692,Happy New Year (La Bonne Année) (1973),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a']",5
113696,Are You Here (2014),"['C', 'o', 'm', 'e', 'd', 'y']",5
113703,Welcome to New York (2014),"['D', 'r', 'a', 'm', 'a']",5
113705,"Two Days, One Night (Deux jours, une nuit) (2014)","['D', 'r', 'a', 'm', 'a']",0
113709,"Trans-Atlantic Tunnel (Tunnel, The) (1935)","['D', 'r', 'a', 'm', 'a', '|', 'S', 'c', 'i', '-', 'F', 'i']",0
113739,"Space Movie, The (1980)","['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",0
113741,Coherence (2013),"['D', 'r', 'a', 'm', 'a', '|', 'M', 'y', 's', 't', 'e', 'r', 'y', '|', 'S', 'c', 'i', '-', 'F', 'i', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",0
113743,Just a Gigolo (1931),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",0
113751,"Birder's Guide to Everything, A (2013)","['C', 'o', 'm', 'e', 'd', 'y']",0
113767,Cantinflas (2014),"['D', 'r', 'a', 'm', 'a']",0
113769,"Pyramid, The (2014)","['H', 'o', 'r', 'r', 'o', 'r']",0
113771,Exists (2014),"['H', 'o', 'r', 'r', 'o', 'r']",8
113773,Waiting For Armageddon (2009),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",8
113775,Life of Crime (2013),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'C', 'r', 'i', 'm', 'e']",8
113778,Cat Run 2 (2014),"['A', 'c', 't', 'i', 'o', 'n']",8
113780,"As Above, So Below (2014)","['H', 'o', 'r', 'r', 'o', 'r', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",8
113790,"Peace, Propaganda & the Promised Land (2004)","['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",8
113793,Reel Bad Arabs: How Hollywood Vilifies a People (2006),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",8
113800,"Living Ghost, The (1942)","['C', 'o', 'm', 'e', 'd', 'y', '|', 'H', 'o', 'r', 'r', 'o', 'r', '|', 'M', 'y', 's', 't', 'e', 'r', 'y', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",8
113816,Never Make It Home (2011),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y', '|', 'M', 'u', 's', 'i', 'c', 'a', 'l']",8
113829,"One I Love, The (2014)","['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",8
113831,Passenger Side (2009),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a']",3
113843,Killing Us Softly 4: Advertising's Image of Women (2010),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",3
113847,Killing Us Softly 3 (1999),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",3
113849,Headshot (2011),"['C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",3
113851,El Niño (2014),"['D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",3
113855,Faith School Menace? (2010),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",6
113857,"Red Elvis, The (Der rote Elvis) (2007)","['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",6
113862,"Guest, The (2014)","['T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",6
113868,To Be Takei (2014),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",6
113902,"Holy Man, The (Mahapurush) (1965)","['C', 'o', 'm', 'e', 'd', 'y']",6
113906,"Beast Must Die, The (1974)","['H', 'o', 'r', 'r', 'o', 'r', '|', 'M', 'y', 's', 't', 'e', 'r', 'y']",6
113908,Getting Back to Abnormal (2013),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",6
113938,Nixon by Nixon: In His Own Words (2014),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",6
113943,House of Women (1962),"['C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a']",6
113949,Aaron Loves Angela (1975),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",6
113955,Beauty and the Boss (1932),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",6
113968,2081 (2009),"['A', 'c', 't', 'i', 'o', 'n', '|', 'S', 'c', 'i', '-', 'F', 'i']",6
113974,Happy We (Två killar och en tjej) (1983),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a']",6
113976,Slow Southern Steel (2011),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",6
113999,Anna: 6-18 (Anna: Ot shesti do vosemnadtsati) (1994),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",6
114003,"Return to Homs, The (2013)","['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",6
114007,Before I Go to Sleep (2014),"['M', 'y', 's', 't', 'e', 'r', 'y', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",6
114009,PAY 2 PLAY: Democracy's High Stakes (2014),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",6
114013,Atlas Shrugged: Who Is John Galt? (Atlas Shrugged: Part III) (2014),"['D', 'r', 'a', 'm', 'a', '|', 'M', 'y', 's', 't', 'e', 'r', 'y', '|', 'S', 'c', 'i', '-', 'F', 'i']",6
114028,Pride (2014),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a']",6
114033,Into the Storm (2014),"['A', 'c', 't', 'i', 'o', 'n', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",6
114040,Aftermath (2012),"['A', 'c', 't', 'i', 'o', 'n', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",6
114042,Third Person (2013),"['D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",6
114044,Honeymoon (2014),"['H', 'o', 'r', 'r', 'o', 'r']",1
114046,God's Pocket (2014),"['D', 'r', 'a', 'm', 'a']",1
114060,The Drop (2014),"['C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",1
114066,"20,000 Days on Earth (2014)","['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y', '|', 'D', 'r', 'a', 'm', 'a', '|', 'M', 'u', 's', 'i', 'c', 'a', 'l']",1
114068,Captivated (2014),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",1
114074,The Skeleton Twins (2014),"['D', 'r', 'a', 'm', 'a']",1
114082,Bambi Meets Godzilla (1969),"['A', 'n', 'i', 'm', 'a', 't', 'i', 'o', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y']",1
114095,Carnegie Hall (1947),"['D', 'r', 'a', 'm', 'a']",1
114119,Very Ordinary Couple (Yeonaeui Wondo) (2013),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",1
114124,Newsfront (1978),"['D', 'r', 'a', 'm', 'a']",1
114128,Bullies (1986),"['A', 'c', 't', 'i', 'o', 'n', '|', 'D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",1
114130,"20,000 Leagues Under the Sea (1997)","['R', 'o', 'm', 'a', 'n', 'c', 'e', '|', 'S', 'c', 'i', '-', 'F', 'i']",1
114164,Grassroots (2012),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a']",1
114170,Tattoo Nation (2013),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",1
114180,"Maze Runner, The (2014)","['A', 'c', 't', 'i', 'o', 'n', '|', 'M', 'y', 's', 't', 'e', 'r', 'y', '|', 'S', 'c', 'i', '-', 'F', 'i']",1
114184,Camp X-Ray (2014),"['D', 'r', 'a', 'm', 'a']",1
114195,Power and Terror: Noam Chomsky in Our Times (2002),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",1
114219,Catacombs (Curse IV: The Ultimate Sacrifice) (1988),"['H', 'o', 'r', 'r', 'o', 'r']",1
114236,"Obama Deception: The Mask Comes Off, The (2009)","['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",1
114240,Aladdin (1992),"['A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'A', 'n', 'i', 'm', 'a', 't', 'i', 'o', 'n', '|', 'C', 'h', 'i', 'l', 'd', 'r', 'e', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y', '|', 'F', 'a', 'n', 't', 'a', 's', 'y']",1
114242,Sharknado 2: The Second One (2014),"['H', 'o', 'r', 'r', 'o', 'r', '|', 'S', 'c', 'i', '-', 'F', 'i', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",1
114246,"Walk Among the Tombstones, A (2014)","['A', 'c', 't', 'i', 'o', 'n', '|', 'C', 'r', 'i', 'm', 'e', '|', 'M', 'y', 's', 't', 'e', 'r', 'y', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",1
114250,My Old Lady (2014),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a']",1
114252,Thomasine & Bushrod (1974),"['A', 'c', 't', 'i', 'o', 'n', '|', 'C', 'r', 'i', 'm', 'e', '|', 'W', 'e', 's', 't', 'e', 'r', 'n']",1
114254,1971 (2014),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",1
114265,Laggies (2014),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",1
114267,"Confession, The (L'aveu) (1970)","['D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",1
114269,"Well Spent Life, A (1972)","['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y', '|', 'M', 'u', 's', 'i', 'c', 'a', 'l']",1
114271,Hot Pepper (1973),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y', '|', 'M', 'u', 's', 'i', 'c', 'a', 'l']",1
114277,God Help the Girl (2014),"['D', 'r', 'a', 'm', 'a', '|', 'M', 'u', 's', 'i', 'c', 'a', 'l', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",1
114292,Cause for Alarm! (1951),"['C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a', '|', 'F', 'i', 'l', 'm', '-', 'N', 'o', 'i', 'r', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",1
114329,What We Did on Our Holiday (2014),"['C', 'o', 'm', 'e', 'd', 'y']",1
114331,Fall of the Republic: The Presidency of Barack H. Obama (2009),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",1
114335,La cravate (1957),"['(', 'n', 'o', ' ', 'g', 'e', 'n', 'r', 'e', 's', ' ', 'l', 'i', 's', 't', 'e', 'd', ')']",1
114342,Force Majeure (Turist) (2014),"['D', 'r', 'a', 'm', 'a']",1
114392,"Homesman, The (2014)","['D', 'r', 'a', 'm', 'a', '|', 'W', 'e', 's', 't', 'e', 'r', 'n']",1
114396,Cesar Chavez (2014),"['D', 'r', 'a', 'm', 'a']",1
114426,Trailer Park Boys: Don't Legalize It (2014),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a']",1
114436,"World of Kanako, The (Kawaki.) (2014)","['C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a', '|', 'M', 'y', 's', 't', 'e', 'r', 'y']",1
114439,"November Man, The (2014)","['A', 'c', 't', 'i', 'o', 'n', '|', 'C', 'r', 'i', 'm', 'e', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",1
114459,White Bird in a Blizzard (2014),"['D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",1
114461,"Snails, The (Escargots, Les) (1966)","['A', 'n', 'i', 'm', 'a', 't', 'i', 'o', 'n', '|', 'F', 'a', 'n', 't', 'a', 's', 'y']",1
114464,Helter Skelter (1976),"['C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",1
114486,"Electric Boogaloo: The Wild, Untold Story of Cannon Films (2014)","['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",1
114494,Who Am I (Kein System Ist Sicher) (2014),"['T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",1
114497,Wer (2013),"['H', 'o', 'r', 'r', 'o', 'r', '|', 'M', 'y', 's', 't', 'e', 'r', 'y', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",1
114503,"First Case, Second Case (Ghazieh-e Shekl-e Aval, Ghazieh-e Shekl-e Dou Wom) (1979)","['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",1
114550,When Animals Dream (Når dyrene drømmer) (2014),"['D', 'r', 'a', 'm', 'a', '|', 'H', 'o', 'r', 'r', 'o', 'r', '|', 'M', 'y', 's', 't', 'e', 'r', 'y']",1
114552,"Boxtrolls, The (2014)","['A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'A', 'n', 'i', 'm', 'a', 't', 'i', 'o', 'n', '|', 'C', 'h', 'i', 'l', 'd', 'r', 'e', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y', '|', 'F', 'a', 'n', 't', 'a', 's', 'y']",9
114554,"Tale of Princess Kaguya, The (Kaguyahime no monogatari) (2013)","['A', 'n', 'i', 'm', 'a', 't', 'i', 'o', 'n', '|', 'D', 'r', 'a', 'm', 'a', '|', 'F', 'a', 'n', 't', 'a', 's', 'y']",9
114556,Forbidden City Cop (Dai lap mat tam 008) (1996),"['A', 'c', 't', 'i', 'o', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y']",9
114563,Gore Vidal: The United States of Amnesia (2013),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",9
114565,Double Play: James Benning and Richard Linklater (2013),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",9
114573,"Girl in Every Port, A (1952)","['C', 'o', 'm', 'e', 'd', 'y']",9
114601,This Is Where I Leave You (2014),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a']",9
114627,Angel's Egg (Tenshi no tamago) (1985),"['A', 'n', 'i', 'm', 'a', 't', 'i', 'o', 'n', '|', 'D', 'r', 'a', 'm', 'a', '|', 'F', 'a', 'n', 't', 'a', 's', 'y']",9
114629,"Park Avenue: Money, Power and the American Dream (2012)","['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",9
114631,"Koumiko Mystery, The (Mystère Koumiko, Le) (1967)","['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",9
114635,"Look of Silence, The (2014)","['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",9
114640,51 (2011),"['H', 'o', 'r', 'r', 'o', 'r', '|', 'S', 'c', 'i', '-', 'F', 'i']",9
114652,"Case of the Grinning Cat, The (Chats perchés) (2004)","['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",9
114662,American Sniper (2014),"['A', 'c', 't', 'i', 'o', 'n', '|', 'W', 'a', 'r']",9
114670,Tusk (2014),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a', '|', 'H', 'o', 'r', 'r', 'o', 'r']",9
114678,Hector and the Search for Happiness (2014),"['A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a']",9
114680,Rigor Mortis (Geung si) (2013),"['A', 'c', 't', 'i', 'o', 'n', '|', 'D', 'r', 'a', 'm', 'a', '|', 'H', 'o', 'r', 'r', 'o', 'r']",9
114692,"Overnighters, The (2014)","['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y', '|', 'D', 'r', 'a', 'm', 'a']",9
114694,Rock-a-Bye Baby (1958),"['C', 'o', 'm', 'e', 'd', 'y']",9
114696,Hollywood or Bust (1956),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'M', 'u', 's', 'i', 'c', 'a', 'l']",9
114700,"Tribe, The (Plemya) (2014)","['C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a']",9
114704,Space Station 76 (2014),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a', '|', 'S', 'c', 'i', '-', 'F', 'i']",9
114707,Horns (2014),"['H', 'o', 'r', 'r', 'o', 'r', '|', 'M', 'y', 's', 't', 'e', 'r', 'y']",9
114713,Annabelle (2014),"['H', 'o', 'r', 'r', 'o', 'r']",2
114758,Open Windows (2014),"['C', 'r', 'i', 'm', 'e', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",6
114762,Two Night Stand (2014),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",2
114791,Darktown Strutters (Get Down and Boogie) (1975),"['A', 'c', 't', 'i', 'o', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y', '|', 'M', 'u', 's', 'i', 'c', 'a', 'l']",0
114793,Time of Eve (Eve no jikan) (2010),"['A', 'n', 'i', 'm', 'a', 't', 'i', 'o', 'n', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e', '|', 'S', 'c', 'i', '-', 'F', 'i']",2
114795,Dracula Untold (2014),"['A', 'c', 't', 'i', 'o', 'n', '|', 'D', 'r', 'a', 'm', 'a', '|', 'F', 'a', 'n', 't', 'a', 's', 'y']",2
